,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Cluster
52df14ea-5feb-481a-855e-0a6176744a73.rna_seq.augmented_star_gene_counts,0.47389647,0.11861809,0.36757895,-0.018832559,-0.09817759,0.4139953,0.777869,0.26920176,0.17409405,0.3747013,0.18023503,-0.5365604,-0.6123134,-0.6629868,-0.1734227,-0.062149115,-0.24905375,-0.38469335,0.55794775,0.12970138,-0.28004476,-0.032015946,-0.2826987,-0.32606173,0.1567,0.13697389,0.1741005,-0.05561067,0.09951694,0.08302223,0.23697647,-0.18384771,-0.042358313,-0.57735616,-0.46714538,0.28831103,-0.46733198,0.6149044,0.0019002622,0.18666066,-0.2446586,0.19986284,-0.52120227,-0.28072548,0.47935966,0.009595823,0.6442392,-0.03348417,-0.29520753,0.16270842,0.0120867,0.08187784,0.95350945,-0.05638285,-0.57281697,-0.20533445,-0.1529881,-0.038023304,-0.33344704,-0.13873792,-0.34286562,-0.4029061,0.46796882,0.057444584,0.43768084,0.22324085,-0.35991058,0.3181143,0.5037558,-0.2106245,-0.012594346,0.33875537,0.376792,-0.8487707,-0.49134237,-0.301531,-0.108696476,0.13804221,0.0107639935,-0.001154927,-0.0011732156,-0.5081303,0.6314964,-0.50863445,0.23522606,0.5072726,-0.21196516,-0.23510563,-0.3304815,-1.4020566,-0.10779829,-0.7496307,-0.13861525,0.52101743,0.008687092,-0.23968251,0.363586,0.19229575,0.23106866,0.030731209,0.09616563,-0.39919946,-0.1759067,-0.21826555,-0.6218583,-0.5688613,0.2689396,0.00019771577,0.6484597,0.15372021,0.0024595447,0.035092086,-0.14042492,0.15125205,0.13750675,0.023916835,1.1717653,0.16662432,0.5163225,-0.07141173,-0.32846695,-0.037690546,0.4965603,-0.5970579,-0.08133322,0.25904188,-0.4041423,-0.4066843,2
56bc1e6b-d1bf-4df9-b266-07ff567aad77.rna_seq.augmented_star_gene_counts,-0.49346074,0.9980004,-1.2997686,-0.7943539,1.2004483,-1.0937438,-1.7285836,-2.6121645,1.6138215,-0.877117,-2.4503312,-0.10559406,1.9541707,1.330338,0.4314418,-0.23114492,0.58146536,-0.35377458,-2.063697,-1.0936393,0.80566555,-0.64073956,-0.3456937,0.20400943,0.050733086,-1.1144555,-0.26799098,1.1776164,0.1664501,-0.40253922,1.2181895,0.26863608,1.8141123,0.31561422,0.28580135,-1.3969972,1.547737,-2.1590862,0.14514396,-0.47530755,0.1920652,-0.98573405,1.2561542,0.5501496,-1.4450586,-0.8876362,-1.62564,-0.3213382,-1.3673183,-0.44604275,-0.42530406,0.8911033,-1.801586,1.4876785,1.9879562,1.2064785,1.0712811,0.4642478,1.2570531,0.13109829,-1.0050186,1.4195246,-1.6495154,-0.77738357,0.7691292,-1.4552217,1.325776,-1.3236067,0.9147081,0.24954318,1.7027559,0.10976752,-1.5831838,1.4181417,0.62514466,0.78688383,0.3014618,-0.2625881,0.15265645,1.0894254,0.31596676,0.98579866,-1.391629,0.21991616,-0.268664,-2.1863708,-0.48990119,1.8085023,0.252144,1.8655125,2.0137415,0.9144736,0.40078437,-0.5009082,-0.9610652,0.6242095,1.3491863,0.87449926,-1.5287052,0.4351806,-1.4395958,-0.12620401,2.0433488,1.0205171,1.3838357,0.39294592,-1.4259872,0.5939639,-0.65407616,0.61680233,0.58637285,1.2316592,2.4678075,0.43382785,-1.6715715,-0.80243397,-1.3897853,0.6448143,0.32137156,0.4606041,-0.042881314,-0.6685068,-1.5628172,0.44875333,1.104716,-1.4228069,1.015594,-1.0310094,1
57730033-1db5-4e48-81ff-b6ee4f3c0ab4.rna_seq.augmented_star_gene_counts,0.13209441,0.19917914,0.17820665,-0.36308295,0.14715675,0.2168731,-0.18165764,-0.18802233,0.13503143,-0.15280455,-0.25181907,-0.31399134,-0.1652151,0.28167337,-0.18761057,0.3013786,-0.27235848,-0.23293774,-0.14366491,-0.307532,0.57881933,-0.09428161,0.099053614,-0.22598381,0.507307,-0.19778588,0.51887167,0.4767414,-0.074461944,-0.23983356,0.23240966,-0.19359882,0.4847821,-0.6125933,-0.011221399,-0.14749451,0.18400367,0.0688179,-0.40687576,0.031739965,-0.010163235,-0.41885966,-0.35408866,-0.20338139,-0.20277092,-0.09573972,-0.21560884,0.35752386,0.073660314,0.28924835,-0.014976717,0.39272237,-0.019186482,0.14678405,0.32377097,0.27799922,0.09595709,0.10699882,0.11644925,-0.039344925,-0.23132716,0.26563236,0.12220962,0.13812535,0.0006710285,0.13559335,0.14581461,-0.057026602,0.38192788,0.2391687,0.684962,-0.05435637,0.17025474,-0.115615994,-0.17730924,-0.15019417,-0.20907293,0.18939318,0.059839595,0.29599857,0.10052238,-0.0105840145,-0.2234264,-0.047508,0.5766238,-0.22022954,-0.006378556,0.27456143,0.057061486,-0.36729786,-0.37264246,-0.26667082,0.20124277,0.372505,-0.5146582,-0.44576526,0.5497749,0.26260602,0.17681383,0.1530191,-0.08517433,0.10197495,-0.010445085,-0.10481849,0.21930361,-0.0216141,-0.1810967,0.19237179,-0.05377931,-0.0046175295,0.1657671,0.10659667,0.30199727,0.22647966,-0.413081,0.014649161,0.021381466,-0.06728981,0.2894298,0.14031455,-0.08162096,-0.0951819,-0.26875585,0.18099678,-0.10673442,-0.1256097,0.1412203,0.050646685,0
5cc4350c-416e-4f2c-be73-12af68ad1ee4.rna_seq.augmented_star_gene_counts,0.03812068,-0.15239106,0.09627204,-0.02983887,0.08117286,0.19431806,-0.26278043,0.049693357,-0.15111822,-0.011321855,-0.07752116,0.11385274,0.030973377,0.16001098,-0.13488892,0.123468064,-0.025060415,-0.21344557,0.101765886,-0.14214401,0.11582723,-0.031685267,-0.048169035,-0.28991616,0.28836748,-0.12203525,0.21842618,0.15736833,-0.15548708,-0.1339892,-0.0018141858,0.028721023,0.05012007,-0.35939583,-0.02752388,-0.12285223,0.06666807,-0.20751503,-0.111544564,0.06982125,0.06304296,-0.24292175,-0.10265267,-0.09702079,-0.058644682,0.015955957,-0.07625612,0.043630626,0.37006375,0.4457236,-0.052073967,0.22164853,-0.09418213,0.08759299,0.1201726,0.121379815,-0.15070675,0.086784534,0.06106688,0.08012119,0.0445316,0.13488244,-0.13883655,0.18198226,0.042763922,-0.07949831,0.2579814,-0.11200884,-0.065911405,0.036473274,0.21880174,0.018363275,0.20528385,-0.08804917,-0.11980238,-0.1042637,0.043501835,0.20070674,0.05720092,0.0599108,0.039875392,0.17459719,-0.07997445,0.13952096,0.36551294,0.0017664414,0.042318765,-0.055772334,0.1684098,-0.052654043,-0.11557233,0.08021182,0.12926692,0.022645982,-0.2339151,-0.24484177,0.20091133,0.0042149313,0.100318804,0.04241967,0.068478145,0.26576018,-0.12839603,0.03565846,0.010379059,0.16600792,-0.27056602,0.14568754,-0.16581737,-0.018356565,0.1448931,-0.045453425,0.17054117,0.10118993,0.03693046,0.09356777,0.15105648,-0.15981668,-0.057384294,0.106860094,-0.14668177,-0.20585224,0.115737356,0.07007176,-0.0047847223,-0.033932734,0.0023815564,0.27348775,0
5dfb4024-ca51-4296-9fc7-0037b7b1e27b.rna_seq.augmented_star_gene_counts,-0.4462633,1.8085096,-0.6341211,-0.82865036,-0.15469974,-1.1347327,-1.2123855,-0.9415067,0.41703796,-0.4234564,-0.9538361,-0.86521643,1.3710064,1.8532162,-0.4218089,0.43753096,1.3582616,-1.2844956,-0.25472903,-0.87350535,1.3948036,0.07980313,0.110542916,0.49437,1.1767052,-0.6859635,1.4090104,0.8989487,-1.0486705,-0.11438548,0.8888587,0.89978033,0.40967914,-0.98809385,0.18252045,-1.2818261,0.06740878,-2.6433833,0.8990582,0.10447706,0.37985653,-1.0587085,0.35028905,0.5367993,-0.823644,0.5535504,-1.8012433,-0.06276954,1.2264628,1.2400533,1.3037554,0.7811639,-3.1611242,0.31307718,2.304924,0.7228854,0.30071858,-0.27775216,0.33901846,-0.020378143,-0.9058303,1.9323823,-0.2975194,0.46698177,0.22303917,-0.6015369,1.2335591,-0.8439295,-1.425807,1.0799303,1.7745603,-1.1173544,0.40605047,1.1920964,-0.21968134,0.2315448,0.15796939,-0.60588306,1.0138464,2.6605253,0.43463895,1.3493872,-2.3818893,1.12328,1.0888847,-1.6257442,-0.83556336,1.2095171,1.7879833,1.7582663,-1.2620621,1.1935266,0.7891398,-1.3176211,-1.0491332,-1.5357447,1.0309553,1.1285572,0.4362438,1.4772073,-0.5604985,1.6477454,1.2833589,-0.2842859,1.0272613,0.0687506,-1.2972702,-0.34385115,-0.0869662,-0.4306599,2.4061913,0.8364265,0.6399303,0.7358111,-1.8529366,0.09491949,-1.8831397,-0.6138531,0.6928023,0.9955338,0.6339908,-2.0583427,0.58034855,2.6108067,0.64597535,-2.086139,0.5995828,0.5980386,1
5fc65e17-1d90-411d-b01d-f6aaa72730f9.rna_seq.augmented_star_gene_counts,0.50386244,0.09868498,-0.012015753,-0.25464877,-0.3646868,0.13226764,0.9844411,0.50953156,-0.06279484,0.9592841,0.1512832,-0.84187764,-0.80042475,-0.9406467,-0.49088487,0.015773665,-0.42804468,-0.5447137,0.8233744,0.14544904,-0.74803245,0.15025117,-0.34338552,-0.16480762,0.17642601,0.57940143,0.12186338,-0.1469801,0.042893674,0.3108863,0.22837749,-0.14513515,-0.54938716,-0.6468231,-0.7236684,0.4182311,-0.8595519,0.69137067,0.09869358,0.12639596,-0.22025572,0.26608518,-0.596659,0.12343429,0.811162,0.52167964,0.91003615,0.003256135,-0.076148406,0.23436418,0.23915437,-0.102606215,0.9272394,-0.21470293,-0.70622545,-0.1296672,-0.041244935,-0.23612304,-0.70191777,-0.10654009,-0.22958717,-0.5008307,0.5906928,0.160442,0.4673372,0.14483705,-0.4813683,0.6660336,0.5097836,-0.3494856,0.12939402,0.54470825,0.40009683,-0.8155994,-0.8255223,-0.54333323,-0.09815691,0.1189036,0.10552039,-0.058144625,0.062243603,-0.7798002,0.50836104,-0.44906318,0.16585568,0.5138993,-0.10646204,-0.28826174,-0.23447059,-1.3889338,0.04197493,-0.8582654,-0.017922193,0.44450828,0.027166877,-0.61887264,0.23738629,0.06935408,0.53777623,0.22770007,0.24353148,-0.35585618,-0.40585753,-0.37992555,-0.8318823,-0.5104975,0.35062334,-0.081538305,0.84592897,-0.20483647,0.18801667,0.010749299,-0.54623663,0.1313261,0.47049066,0.19019167,1.3551414,0.19385439,0.3054635,0.14473453,-0.21585031,-0.45191476,0.70855135,-0.45556208,-0.17906867,0.46370593,-0.24919909,-0.4668138,2
602e3d24-a45d-4fe4-9b70-a679d93f470d.rna_seq.augmented_star_gene_counts,-0.061865747,-0.35409275,0.06277662,0.3098242,0.05553811,-0.010139229,-0.12500705,0.17775261,-0.26220226,0.05659973,0.006061638,0.20478898,0.11193445,0.06726952,0.13255782,-0.022323586,-0.08513972,0.07981128,0.109024145,0.032046642,-0.11455475,0.19995192,0.066701666,-0.048690245,0.069424026,-0.09232268,-0.25890234,-0.21438941,0.052071653,-0.09523638,-0.19257334,-0.14944214,0.04098521,0.2743411,0.05860627,0.07707896,-0.14007121,0.1855115,-0.061551474,0.15084553,-0.12971179,0.2892207,0.13779368,-0.045011967,0.043118812,0.010024004,-0.0867517,0.033186946,0.3185849,-0.09153454,-0.0020497032,-0.22279276,-0.09331441,0.029371435,-0.20442457,0.063191034,0.016019396,-0.12455951,-0.05702125,-0.113488674,0.149259,0.045487944,-0.1411681,0.10689074,-0.18391053,0.18475384,0.06337815,-0.13447139,0.047365103,-0.20818843,-0.14000566,-0.13242653,0.0734981,0.14046979,0.042598974,0.1650806,0.0364846,-0.039594267,-0.31060082,-0.37855265,-0.27740508,0.11248252,0.21236105,-0.08670939,-0.12232557,0.15635563,0.23362695,-0.11205531,0.12950492,0.25709972,0.030383892,0.12701426,0.14883532,0.029512234,0.07808795,0.11110963,-0.021761945,-0.4604078,0.073827565,-0.34507486,0.19380249,-0.011498942,-0.06291603,-0.027106393,-0.08956277,-0.07102433,0.014622936,-0.07151801,-0.16685012,0.02821369,-0.1285144,0.02542719,0.2762584,-0.08340845,0.29001778,0.015237154,0.17807214,-0.11506325,-0.25135237,-0.10408392,-0.17236419,0.039805662,0.12094758,-0.20003028,0.05063966,0.18341906,0.11227919,0.12443716,0
616b6b60-8c4a-4d85-9a24-f47df6ad497e.rna_seq.augmented_star_gene_counts,0.06323281,-0.14758031,-0.05873423,0.09752864,-0.002700428,0.13674864,0.20949101,0.14532292,-0.08896901,0.28331172,0.11019895,-0.40425202,-0.29206812,-0.5460491,0.08265521,-0.029404735,-0.22170284,0.06397158,0.24470596,0.38906097,-0.5478507,-0.13152708,-0.029339008,0.07338175,-0.04287816,0.036662757,-0.11392812,-0.03073143,0.4412339,-0.020209404,-0.04939021,-0.051677246,-0.010649148,0.3139571,-0.13703305,0.16850196,-0.13832322,0.4722086,0.012241464,-0.15111585,-0.016232613,0.27340123,0.37205485,0.12923808,0.046640765,-0.027271941,0.62144214,-0.21501672,-0.41787428,-0.37635046,-0.1744537,-0.3565938,0.62894326,-0.068720765,-0.66124934,-0.33215111,0.04130275,-0.2622095,-0.25963366,-0.20655462,-0.11790197,-0.68959147,0.31886274,-0.027611025,0.39403993,0.092998564,-0.29243186,0.5505964,0.18266161,-0.22086681,-0.57635397,0.24868959,-0.0471384,-0.41203168,-0.08401048,-0.17405818,-0.20476551,-0.02158036,0.18354027,-0.5226675,-0.06592019,-0.5173395,0.68812895,-0.35203913,-0.44976774,0.15846495,-0.3872012,0.16065334,-0.8323389,-0.23365141,0.26496735,-0.17141576,-0.41645354,-0.10052313,0.487992,0.122008525,0.04986887,0.34067798,-0.2965092,0.05207863,0.043307237,-0.36131626,-0.29018155,-0.16012058,-0.580902,-0.23789892,0.62519306,-0.15901786,0.60771525,0.077557266,-0.30265084,-0.27786434,-0.3860842,-0.16724788,0.11811953,-0.12600613,0.5646606,-0.0013075469,0.10205634,0.044583205,-0.08998971,0.37785625,-0.084537186,-0.29516542,0.13482465,0.3482516,-0.24433602,-0.37782484,2
619785ac-0041-4b26-a887-d8ca021eaab1.rna_seq.augmented_star_gene_counts,0.2019352,-0.14648944,0.10301227,-0.03503143,-0.12541339,0.07683558,-0.032246705,0.30315027,-0.18789141,0.061988376,0.00014356851,0.19372661,-0.026678395,0.079065815,-0.31258976,0.14928742,0.055717163,-0.5099736,0.26046562,0.048559424,0.04145482,0.052325375,0.09359525,-0.2767139,0.398788,0.025421623,0.32211584,0.0013860521,-0.44180638,0.13658158,0.05400739,0.03318602,-0.25302592,-0.66249937,-0.2177824,-0.09451887,-0.20061696,-0.12068994,0.013047681,0.23075485,0.18811877,-0.05800561,-0.38646936,0.036152907,0.3250799,0.1688524,0.035401095,0.15066679,0.66357845,0.601136,0.477132,0.20023721,-0.19258901,-0.16408695,0.059730664,-0.14536566,-0.12866202,0.15062965,-0.21394058,0.1606886,0.14839017,0.16569081,0.07233448,0.4521192,-0.09832968,-0.03863268,0.15769278,-0.13504896,-0.36546984,0.17611389,0.032930188,0.0077493363,0.40725788,-0.20826162,-0.2786646,-0.07262873,-0.02032788,0.102918185,-0.07732939,0.06849082,-0.10057125,0.007861834,-0.12393106,0.2696238,0.5316594,0.14526296,0.19073313,-0.3611065,0.53769624,-0.21714762,-0.3782756,0.012937271,0.31733873,-0.15813449,-0.21103106,-0.49583024,-0.14226973,-0.18583725,0.5219711,0.106534705,0.57136464,0.28422502,-0.34199756,-0.20649919,0.060476873,-0.15675066,-0.19532464,-0.018396586,0.12807333,-0.22447288,0.37505865,0.05429254,-0.10197987,0.23111024,0.05252983,0.15531985,0.14267993,-0.24650761,-0.17177849,-0.005725216,0.14915596,-0.5953422,0.7760303,0.07192955,-0.29442865,0.019772852,-0.18412751,0.17908564,0
61a614bb-2249-4611-8aac-1a8e53d4467b.rna_seq.augmented_star_gene_counts,-0.10745811,-0.04056598,-0.1145876,-0.27611065,-0.20837973,-0.4737232,-0.43454844,-0.044002485,-0.08695317,-0.1876995,-0.115880504,0.23841856,0.51499027,0.68676084,-0.44442755,-0.14271581,0.3787785,-0.72614557,0.215489,-0.091388874,0.6322279,0.29848674,0.1627751,0.33870146,0.31791583,0.15590197,0.36401573,-0.16707382,-0.9028249,0.12862514,0.014147115,0.22804838,-0.5565784,-0.92132354,-0.4227583,-0.4254411,-0.14173725,-0.80303544,0.6280073,0.31823385,0.28907537,-0.021433229,-0.05332789,0.32484496,-0.21839403,0.32078627,-0.48433727,0.074456,1.0315154,0.8513326,1.1447195,-0.07931408,-1.0004045,-0.3951176,0.71695435,0.0047506085,0.35055616,0.092584215,0.044015042,0.38400483,-0.025990808,0.7009683,0.38198942,0.60914344,-0.2068268,-0.05216358,0.36817226,-0.5308467,-1.2176279,0.37968883,0.383994,-0.93995684,0.38752043,0.35485858,0.0114737265,0.12686698,0.40951923,-0.20915483,0.47775954,0.64085025,-0.007409127,0.7206846,-1.0032601,0.70565283,0.84506106,-0.66279435,-0.099954754,0.1347773,1.3211365,0.75547874,-0.78813624,0.3389038,0.69577616,-0.61903304,-0.21113451,-0.890797,-0.32949594,-0.103007086,0.37782943,0.39546373,0.3168799,0.87310636,-0.1317229,-0.23415016,0.53894,0.0186255,-0.31252483,-0.60062516,-0.041946515,-0.3095362,0.92306423,0.3320661,-0.1443541,0.47085652,-0.08911062,0.13158756,-0.7761283,-0.4322454,-0.04586282,0.14217748,0.3777273,-1.4446295,0.82407653,1.1641461,-0.19927742,-0.67630637,-0.11609672,0.42860284,0
61f811cf-9dc1-4f48-ad62-c3ebfd1f0847.rna_seq.augmented_star_gene_counts,-0.22898687,-0.054487094,-0.09969176,-0.2519421,-0.15884246,-0.5202601,-0.46451497,-0.14822835,-0.094552554,-0.19479926,-0.09718788,0.15069239,0.6611567,0.5848646,-0.2614884,-0.2306746,0.155213,-0.36246127,0.035894938,-0.2661052,0.53555244,0.18646698,0.20114149,0.18278421,0.1659623,-0.056908153,0.15510277,-0.161497,-0.719865,0.04310049,0.0720472,0.16332431,-0.38246158,-0.5482593,-0.30678886,-0.23144838,0.110397175,-0.7719145,0.6063247,0.17115758,0.059483387,0.024786755,0.1307107,0.44866124,-0.364695,0.33699664,-0.34877583,-0.064299345,0.83605456,0.54028755,0.88703233,-0.2442023,-0.90753794,-0.16842332,0.56649405,0.0543347,0.27181694,0.08943052,0.10638137,0.2502199,-0.14901918,0.51980406,0.28634903,0.4984034,-0.18663627,-0.06664014,0.30225927,-0.43740034,-0.90086627,0.40079367,0.27409267,-0.7903755,0.18326998,0.40749758,0.016777718,0.16712075,0.33465412,-0.16504222,0.3736863,0.40745863,-0.21757482,0.7824825,-0.80310786,0.57203794,0.5972466,-0.47182983,-0.052145965,0.151221,1.1174995,0.76162744,-0.4928087,0.42523474,0.4409972,-0.47868183,-0.20754789,-0.50357443,-0.35289806,-0.25949186,0.24346396,0.07937934,0.21079445,0.43514055,0.12702756,-0.06799419,0.39600497,-0.004375348,-0.4370296,-0.46796203,-0.14923131,-0.18458188,0.7672779,0.14674795,0.055532057,0.44175634,-0.066966966,0.0064156135,-0.6765408,-0.3694436,-0.15429896,0.04987915,0.13878553,-0.9957779,0.7228102,0.9824461,-0.27278668,-0.5839043,0.058093414,0.32076994,0
6798cbfe-7aca-4f33-b4fc-162bf579a303.rna_seq.augmented_star_gene_counts,-0.077761516,-0.04771763,0.011814423,0.09944369,-0.024462502,0.01545083,-0.1982938,0.15421677,-0.10229954,0.026355999,-0.030420946,0.2861063,-0.15495223,0.112498686,0.12845826,-0.025633585,-0.11282856,0.4355396,-0.14293641,0.35154945,-0.115075596,0.15933515,0.34793544,0.19387089,-0.41392356,0.11588991,-0.37985033,-0.0094599435,0.1426203,-0.16351585,-0.1789339,0.3271988,0.17896351,0.49332365,0.07937084,0.22834603,0.2622052,0.29432178,-0.10358372,-0.0618329,-0.0013575678,0.049642637,0.37488312,-0.18162334,-0.097142115,-0.23094818,-0.11993931,0.05698682,-0.17343885,-0.57106805,-0.19447125,-0.36363173,-0.03737913,-0.07290503,-0.2903181,-0.045856252,0.07868047,0.012256193,0.08568861,-0.04555739,0.29773086,-0.4540743,0.16074254,-0.13843314,0.24783461,0.22237748,0.025196342,-0.060726747,0.07910068,0.015211255,-0.46826947,-0.021633131,-0.4081969,-0.17391814,0.42846495,0.0790793,-0.07564248,0.054773726,-0.18909633,-0.49481404,-0.123717055,-0.043386266,0.46901217,-0.08655049,-0.44217947,0.06608777,0.008084631,0.07443893,-0.4629576,0.3607355,0.6232596,0.11942851,-0.304249,-0.16413385,0.35588878,0.25720236,-0.26124296,-0.048568934,-0.6038743,-0.17095633,-0.16319476,-0.2652297,-0.1429366,0.073574126,-0.060764797,-0.17534903,0.29923403,-0.02811028,-0.09334349,0.23753038,-0.43206933,-0.14470468,-0.13852048,-0.34985787,-0.20218912,-0.18481089,0.0066577713,0.022816772,-0.30444142,-0.042921014,-0.1668545,0.4818631,-0.5773224,-0.35499188,-0.007236795,0.36026388,-0.038135484,-0.118251964,0
68503654-dd77-48f1-abab-aca55258dca4.rna_seq.augmented_star_gene_counts,-0.35676,0.6921495,-0.459527,0.26374316,0.6401272,-0.6276001,-0.8940069,-0.8944206,0.58867973,-0.41383842,-0.95577675,0.3635766,0.73193,0.58568543,0.49776852,0.10956158,0.23875885,-0.22528888,-0.7018755,-0.3154672,0.16174711,-0.2795497,-0.100323126,0.3308407,-0.19413891,0.06344867,-0.055709817,0.70719546,-0.18452221,-0.12961583,0.2095055,0.21116385,0.707408,0.2342269,0.08873777,-0.5581853,0.8739691,-0.65958613,0.023601362,-0.15836635,0.102374434,-0.2807607,0.296119,0.29056978,-0.5559999,-0.27822414,-0.87697715,-0.07506652,-0.27413037,-0.36547533,0.15675072,0.30939823,-0.9345169,0.4817801,0.9528074,0.49516797,0.5489701,0.16255948,0.71422666,0.33593693,-0.15118858,0.3428154,-0.48795843,0.033072006,0.33615017,-0.40955767,0.34483814,-0.6639724,-0.18665129,0.28539324,0.58091795,0.18588918,-0.7359635,0.9221527,0.032737415,0.74234605,0.14265792,-0.20959845,0.26129124,0.36243436,0.16254325,0.70936435,-0.5461627,0.16098043,-0.18867859,-1.2231452,0.072518,0.9324303,0.09771748,1.0632243,1.026059,0.6106678,0.17240945,-0.52649695,-0.1282291,0.30483755,0.24951752,0.36709294,-1.0088205,0.513511,-0.22904965,0.39653382,0.6017187,0.2941262,0.60910934,-0.04414598,-0.42651582,0.09282088,-0.504821,0.2190538,0.029881367,0.43583065,0.88580906,-0.055410765,-0.80285656,-0.69442105,-0.8526064,0.4211344,0.059761476,-0.0856839,-0.065002635,-0.28141537,-0.9364647,0.20429835,0.5019676,-0.6099311,0.38095018,-0.4037483,0
6cbfdf8b-fd71-4b6a-b360-1573ee5241a1.rna_seq.augmented_star_gene_counts,0.36010504,-0.08312392,0.14408064,-0.120021775,-0.051222414,0.13311532,0.46497366,0.38721755,-0.16404505,0.36873636,0.15721965,-0.045607477,-0.3447985,-0.5446214,-0.35648313,0.002339253,-0.077547744,-0.40279403,0.39636737,0.078513265,-0.43332586,0.04518816,-0.09153229,-0.37662116,0.30094624,0.046759818,0.00463696,-0.016466359,-0.07728915,0.15320015,0.07312659,-0.16270858,-0.1827819,-0.31103718,-0.24948879,0.2783432,-0.5369837,0.36154094,0.052167717,0.053009033,-0.045129027,0.036639012,-0.40426838,0.05210208,0.5235577,0.15413083,0.41178206,-0.016969634,0.28286278,0.31924438,0.3474524,-0.007922701,0.40135977,-0.06588848,-0.3306673,-0.10661213,-0.28290275,-0.1906972,-0.42143124,-0.0369653,0.018870052,-0.05760834,0.0321679,0.2502532,0.07496055,0.048221856,-0.11766896,0.10636329,0.11731926,-0.061455484,0.09609291,0.26615283,0.26570338,-0.38526806,-0.3613546,-0.19718944,-0.011168029,0.04488053,-0.14310195,0.0544961,-0.15687269,-0.25832435,0.25313523,-0.2802484,0.20583273,0.45622438,0.045563642,-0.37740928,0.09006659,-0.77319306,-0.19215287,-0.43762422,0.10374112,0.10174603,-0.10220312,-0.23875509,0.016882481,-0.25165224,0.48564616,-0.1300591,0.20432135,-0.022676088,-0.23934308,-0.13161938,-0.38774502,-0.0929265,0.07585764,0.081361875,0.3830943,-0.13116069,0.10533737,-0.066426374,-0.081577614,0.085956275,0.41508427,0.15933533,0.6293123,-0.05498399,-0.085030235,-0.018982472,-0.2770206,-0.21205825,0.70614535,-0.28789207,-0.1760274,0.14574863,-0.18205386,-0.20618008,2
6f72a3df-b4db-4f04-aa1f-644dca35d3ab.rna_seq.augmented_star_gene_counts,-0.14161451,-0.320493,0.02604168,0.25651446,0.010591892,0.15839736,-0.13637012,-0.16789953,-0.13873364,-0.08170635,-0.0053862897,0.31307858,-0.12561777,0.2824111,0.21748544,-0.20082322,-0.24145111,0.24021798,0.08558939,-0.15968756,-0.1325453,0.078817345,0.2654123,0.17346922,-0.079920225,-0.17028028,-0.40995383,-0.1950882,0.3311824,-0.26304308,-0.048166573,0.03871913,0.36369947,0.5430529,0.16780548,0.29357734,-0.15046681,0.6241538,-0.026358964,0.056791745,0.039257742,0.017399853,0.11732959,-0.044664096,-0.2117281,-0.33229956,-0.31426716,0.031451155,0.19079761,-0.44809324,-0.38125366,-0.34152418,-0.07512419,-0.061983544,-0.32057932,0.15510283,-0.09408243,0.0024679957,0.13477817,-0.08894915,0.20190176,-0.0132227475,-0.13013329,-0.20068003,-0.12489044,0.1912891,-0.109296076,-0.0069911666,0.19909717,-0.15849698,-0.22898422,-0.1363556,-0.21593584,-0.06756805,0.57254624,0.15744776,0.02567269,0.017564783,-0.23818828,-0.33046526,-0.34527418,-0.0032459607,0.51287246,-0.02710938,-0.45037535,0.0918431,0.19024576,0.24069098,-0.27739364,0.3898673,0.118047,0.12384164,-0.011812818,0.0549923,0.043150015,0.072728224,0.024194123,-0.37953416,-0.114671335,-0.22777453,0.09492735,-0.099552184,0.18361409,0.033773206,0.0044939145,0.082153365,0.02905331,0.16276862,-0.09322742,0.43894845,-0.2770573,-0.0007343048,0.49515948,-0.07161259,0.10546187,0.074892335,0.042982645,0.15986106,-0.35713878,-0.15494174,-0.3052937,0.26509774,-0.4027628,-0.11382515,0.17896608,0.049541302,0.18371096,-0.048084006,0
